tweet_id,favorites,retweets,user_followers,date_time
821107785811234820,9555,2127,8853925,2017-01-16 21:32:06+00:00
821044531881721856,12616,2269,8853925,2017-01-16 17:20:45+00:00
820837357901512704,0,6702,8853925,2017-01-16 03:37:31+00:00
820749716845686786,31420,9825,8853925,2017-01-15 21:49:15+00:00
820690176645140481,12174,3214,8853925,2017-01-15 17:52:40+00:00
820494788566847489,0,563,8853925,2017-01-15 04:56:16+00:00
820446719150292993,0,2557,8853925,2017-01-15 01:45:15+00:00
820314633777061888,3334,563,8853925,2017-01-14 17:00:24+00:00
820078625395449857,19751,6255,8853925,2017-01-14 01:22:35+00:00
820013781606658049,0,1173,8853925,2017-01-13 21:04:55+00:00
819952236453363712,5307,1173,8853925,2017-01-13 17:00:21+00:00
819924195358416896,12873,4867,8853925,2017-01-13 15:08:56+00:00
819711362133872643,13330,3095,8853925,2017-01-13 01:03:12+00:00
819588359383371776,9621,1984,8853925,2017-01-12 16:54:26+00:00
819347104292290561,7198,1202,8853925,2017-01-12 00:55:47+00:00
819238181065359361,2263,406,8853925,2017-01-11 17:42:57+00:00
819227688460238848,23010,6701,8853925,2017-01-11 17:01:16+00:00
819015337530290176,0,36776,8853925,2017-01-11 02:57:27+00:00
819015331746349057,0,18936,8853925,2017-01-11 02:57:26+00:00
819006400881917954,45211,18936,8853926,2017-01-11 02:21:57+00:00
819004803107983360,86734,36776,8853926,2017-01-11 02:15:36+00:00
818646164899774465,0,20924,8853926,2017-01-10 02:30:30+00:00
818627210458333184,22348,7526,8853926,2017-01-10 01:15:10+00:00
818614493328580609,9802,2546,8853926,2017-01-10 00:24:38+00:00
818588835076603904,0,6112,8853926,2017-01-09 22:42:41+00:00
818536468981415936,10866,2449,8853926,2017-01-09 19:14:36+00:00
818307523543449600,0,8049,8853926,2017-01-09 04:04:51+00:00
818259473185828864,10992,2258,8853926,2017-01-09 00:53:55+00:00
818145370475810820,12241,2566,8853926,2017-01-08 17:20:31+00:00
817908911860748288,4847,802,8853926,2017-01-08 01:40:55+00:00
817827839487737858,51538,27012,8853926,2017-01-07 20:18:46+00:00
817777686764523521,10730,2683,8853926,2017-01-07 16:59:28+00:00
817536400337801217,11740,2950,8853926,2017-01-07 01:00:41+00:00
817502432452313088,0,3379,8853926,2017-01-06 22:45:43+00:00
817423860136083457,33757,14662,8853926,2017-01-06 17:33:29+00:00
817415592588222464,5587,942,8853926,2017-01-06 17:00:38+00:00
817181837579653120,0,8456,8853926,2017-01-06 01:31:47+00:00
817171292965273600,8742,2019,8853926,2017-01-06 00:49:53+00:00
817120970343411712,12202,2589,8853926,2017-01-05 21:29:55+00:00
817056546584727552,8573,1641,8853926,2017-01-05 17:13:55+00:00
816829038950027264,0,4713,8853926,2017-01-05 02:09:53+00:00
816816676327063552,9985,2036,8853926,2017-01-05 01:20:46+00:00
816697700272001025,9765,2180,8853926,2017-01-04 17:27:59+00:00
816450570814898180,30378,8049,8853926,2017-01-04 01:05:59+00:00
816336735214911488,8589,1944,8853926,2017-01-03 17:33:39+00:00
816091915477250048,8931,2134,8853926,2017-01-03 01:20:49+00:00
816062466425819140,0,1014,8853926,2017-01-02 23:23:48+00:00
816014286006976512,0,5262,8853926,2017-01-02 20:12:21+00:00
815990720817401858,4943,1014,8853926,2017-01-02 18:38:42+00:00
815966073409433600,22369,8456,8853926,2017-01-02 17:00:46+00:00
815745968457060357,0,4125,8853926,2017-01-02 02:26:09+00:00
815736392542261248,9846,2260,8853926,2017-01-02 01:48:06+00:00
815639385530101762,8216,1651,8853926,2017-01-01 19:22:38+00:00
815390420867969024,10342,3809,8853926,2017-01-01 02:53:20+00:00
814986499976527872,7653,1279,8853926,2016-12-31 00:08:17+00:00
814638523311648768,11270,2692,8853926,2016-12-30 01:05:33+00:00
814578408554463233,0,5837,8853926,2016-12-29 21:06:41+00:00
814530161257443328,8636,1863,8853926,2016-12-29 17:54:58+00:00
814153002265309185,28762,8678,8853926,2016-12-28 16:56:16+00:00
813944609378369540,0,3187,8853926,2016-12-28 03:08:11+00:00
813910438903693312,9302,1867,8853926,2016-12-28 00:52:25+00:00
813812741911748608,36390,13982,8853926,2016-12-27 18:24:12+00:00
813800681631023104,8331,1762,8853926,2016-12-27 17:36:16+00:00
813217897535406080,18634,7298,8853926,2016-12-26 03:00:30+00:00
813202720496779264,9233,1819,8853926,2016-12-26 02:00:11+00:00
813187593374461952,19852,4355,8853926,2016-12-26 01:00:05+00:00
813172488309972993,9263,1928,8853926,2016-12-26 00:00:03+00:00
813157409116065792,7774,2220,8853926,2016-12-25 23:00:08+00:00
813142292504645637,8485,2388,8853926,2016-12-25 22:00:04+00:00
813130366689148928,4474,451,8853926,2016-12-25 21:12:41+00:00
813127251579564032,11832,3141,8853926,2016-12-25 21:00:18+00:00
813112105746448384,10308,2742,8853926,2016-12-25 20:00:07+00:00
813096984823349248,10587,3638,8853926,2016-12-25 19:00:02+00:00
813081950185472002,9893,2794,8853926,2016-12-25 18:00:17+00:00
813066809284972545,7940,1960,8853926,2016-12-25 17:00:08+00:00
813051746834595840,20996,7380,8853926,2016-12-25 16:00:16+00:00
812781120811126785,7580,1911,8853926,2016-12-24 22:04:54+00:00
812709060537683968,6625,1437,8853926,2016-12-24 17:18:34+00:00
812503143955202048,6072,1223,8853926,2016-12-24 03:40:19+00:00
812466873996607488,7972,1940,8853926,2016-12-24 01:16:12+00:00
812372279581671427,13669,3664,8853926,2016-12-23 19:00:19+00:00
811985624773361665,7276,1404,8853926,2016-12-22 17:23:53+00:00
811744202451197953,7549,1595,8853926,2016-12-22 01:24:33+00:00
811647686436880384,5617,745,8853926,2016-12-21 19:01:02+00:00
811627233043480576,12794,3085,8853926,2016-12-21 17:39:46+00:00
811386762094317568,20954,6408,8853926,2016-12-21 01:44:13+00:00
810984652412424192,5336,1446,8853926,2016-12-19 23:06:23+00:00
810896069567610880,9013,1777,8853926,2016-12-19 17:14:23+00:00
810657578271330305,10982,2656,8853926,2016-12-19 01:26:42+00:00
810284430598270976,35282,11298,8853926,2016-12-18 00:43:57+00:00
810254108431155201,14711,3388,8853926,2016-12-17 22:43:27+00:00
809920764300447744,15580,3951,8853926,2016-12-17 00:38:52+00:00
809808892968534016,0,4903,8853926,2016-12-16 17:14:20+00:00
809448704142938112,6960,1473,8853926,2016-12-15 17:23:04+00:00
809220051211603969,19955,5619,8853926,2016-12-15 02:14:29+00:00
809084759137812480,13257,3548,8853926,2016-12-14 17:16:53+00:00
808838249661788160,10151,3049,8853926,2016-12-14 00:57:20+00:00
808733504066486276,7917,2172,8853926,2016-12-13 18:01:07+00:00
808501579447930884,11361,2605,8853926,2016-12-13 02:39:32+00:00
808344865868283904,42691,20924,8853926,2016-12-12 16:16:49+00:00
808134635716833280,0,5932,8853926,2016-12-12 02:21:26+00:00
808106460588765185,8826,2218,8853926,2016-12-12 00:29:28+00:00
808001312164028416,12560,3555,8853926,2016-12-11 17:31:39+00:00
807621403335917568,14621,3626,8853926,2016-12-10 16:22:02+00:00
807106840509214720,118510,55548,8853926,2016-12-09 06:17:20+00:00
807059379405148160,0,7366,8853926,2016-12-09 03:08:45+00:00
807010152071229440,13120,3878,8853926,2016-12-08 23:53:08+00:00
806629075125202948,74820,34742,8853926,2016-12-07 22:38:52+00:00
806620845233815552,0,5556,8853926,2016-12-07 22:06:10+00:00
806576416489959424,4912,1964,8853926,2016-12-07 19:09:37+00:00
806542213899489280,10242,2367,8853926,2016-12-07 16:53:43+00:00
806242860592926720,0,11649,8853926,2016-12-06 21:04:11+00:00
806219024703037440,6458,1198,8853926,2016-12-06 19:29:28+00:00
805958939288408065,0,5392,8853926,2016-12-06 02:15:59+00:00
805932879469572096,8304,1929,8853926,2016-12-06 00:32:26+00:00
805826884734976000,6579,1832,8853926,2016-12-05 17:31:15+00:00
805823200554876929,0,8033,8853926,2016-12-05 17:16:37+00:00
805520635690676224,5775,1664,8853926,2016-12-04 21:14:20+00:00
805487436403003392,8812,2537,8853926,2016-12-04 19:02:24+00:00
805207613751304193,7862,1726,8853926,2016-12-04 00:30:29+00:00
804738756058218496,13744,3828,8853926,2016-12-02 17:27:25+00:00
804475857670639616,6144,2016,8853926,2016-12-02 00:02:45+00:00
804413760345620481,0,3250,8853927,2016-12-01 19:56:00+00:00
804026241225523202,44578,16186,8853927,2016-11-30 18:16:08+00:00
803773340896923648,10101,2758,8853927,2016-11-30 01:31:12+00:00
803692223237865472,0,7457,8853927,2016-11-29 20:08:52+00:00
803638050916102144,10978,4163,8853927,2016-11-29 16:33:36+00:00
803380650405482500,7787,1881,8853927,2016-11-28 23:30:47+00:00
803321560782307329,0,5348,8853927,2016-11-28 19:35:59+00:00
803276597545603072,10066,2465,8853927,2016-11-28 16:37:19+00:00
802952499103731712,9049,2009,8853927,2016-11-27 19:09:28+00:00
802624713319034886,0,2927,8853927,2016-11-26 21:26:58+00:00
802600418706604034,7129,1475,8853927,2016-11-26 19:50:26+00:00
802572683846291456,8963,2516,8853927,2016-11-26 18:00:13+00:00
802323869084381190,16236,5848,8853927,2016-11-26 01:31:31+00:00
802265048156610565,6777,1380,8853927,2016-11-25 21:37:47+00:00
802239329049477120,9107,2634,8853927,2016-11-25 19:55:35+00:00
802185808107208704,0,274,8853927,2016-11-25 16:22:55+00:00
801958328846974976,7780,1726,8853927,2016-11-25 01:18:59+00:00
801854953262350336,1793,237,8853927,2016-11-24 18:28:13+00:00
801538201127157760,8255,2078,8853927,2016-11-23 21:29:33+00:00
801285448605831168,6066,821,8853927,2016-11-23 04:45:12+00:00
801167903437357056,24522,5932,8853927,2016-11-22 20:58:07+00:00
801127390143516673,0,3974,8853927,2016-11-22 18:17:08+00:00
801115127852503040,8101,2111,8853927,2016-11-22 17:28:25+00:00
800859414831898624,691,98,8853927,2016-11-22 00:32:18+00:00
800855607700029440,0,1619,8853927,2016-11-22 00:17:10+00:00
800751577355128832,10613,2810,8853927,2016-11-21 17:23:47+00:00
800513324630806528,13171,3001,8853927,2016-11-21 01:37:04+00:00
800459316964663297,9542,2183,8853927,2016-11-20 22:02:27+00:00
800443802682937345,0,4340,8853927,2016-11-20 21:00:48+00:00
800388270626521089,11178,2822,8853927,2016-11-20 17:20:08+00:00
800188575492947969,0,3966,8853927,2016-11-20 04:06:37+00:00
800141422401830912,15337,2557,8853927,2016-11-20 00:59:15+00:00
800018252395122689,28461,13221,8853927,2016-11-19 16:49:49+00:00
799774291445383169,0,4706,8853927,2016-11-19 00:40:24+00:00
799757965289017345,8422,2176,8853927,2016-11-18 23:35:32+00:00
799422933579902976,8105,1939,8853927,2016-11-18 01:24:14+00:00
799308762079035393,0,5495,8853927,2016-11-17 17:50:33+00:00
799297110730567681,9923,2773,8853927,2016-11-17 17:04:16+00:00
799063482566066176,8104,2487,8853927,2016-11-17 01:35:54+00:00
798933969379225600,13132,4480,8853927,2016-11-16 17:01:16+00:00
798925684722855936,7534,1447,8853927,2016-11-16 16:28:21+00:00
798705661114773508,0,6671,8853927,2016-11-16 01:54:03+00:00
798701998996647937,0,7812,8853927,2016-11-16 01:39:30+00:00
798697898615730177,0,6560,8853927,2016-11-16 01:23:12+00:00
798694562394996736,0,4974,8853927,2016-11-16 01:09:57+00:00
798686750113755136,0,2349,8853927,2016-11-16 00:38:54+00:00
798682547630837760,0,4754,8853927,2016-11-16 00:22:12+00:00
798673117451325440,0,5583,8853927,2016-11-15 23:44:44+00:00
798665375516884993,0,3925,8853927,2016-11-15 23:13:58+00:00
798644042770751489,0,1868,8853927,2016-11-15 21:49:12+00:00
798628517273620480,0,1989,8853927,2016-11-15 20:47:30+00:00
798585098161549313,0,5709,8853927,2016-11-15 17:54:59+00:00
798576900688019456,0,5871,8853927,2016-11-15 17:22:24+00:00
798340744599797760,0,3347,8853927,2016-11-15 01:44:00+00:00
798209839306514432,10447,2573,8853927,2016-11-14 17:03:50+00:00
797971864723324932,11629,3116,8853927,2016-11-14 01:18:12+00:00
797545162159308800,14600,4891,8853927,2016-11-12 21:02:38+00:00
797236660651966464,20021,6610,8853927,2016-11-12 00:36:46+00:00
797165961484890113,225,26,8853927,2016-11-11 19:55:50+00:00
796904159865868288,0,8961,8853927,2016-11-11 02:35:32+00:00
796865951799083009,7710,1934,8853927,2016-11-11 00:03:42+00:00
796759840936919040,11874,3040,8854673,2016-11-10 17:02:03+00:00
796563435802726400,0,7287,8854673,2016-11-10 04:01:37+00:00
796484825502875648,7605,1764,8853927,2016-11-09 22:49:15+00:00
796387464403357696,11048,4156,8853927,2016-11-09 16:22:22+00:00
796177847564038144,0,14339,8853927,2016-11-09 02:29:25+00:00
796149749086875649,32326,14339,8853927,2016-11-09 00:37:46+00:00
796125600683540480,4981,1815,8853927,2016-11-08 23:01:49+00:00
796116448414461957,9125,2425,8853927,2016-11-08 22:25:27+00:00
796080075804475393,8480,2319,8853927,2016-11-08 20:00:55+00:00
796031486298386433,10833,3729,8853927,2016-11-08 16:47:50+00:00
795464331001561088,49751,23665,8853927,2016-11-07 03:14:10+00:00
795400264262053889,10088,2881,8853927,2016-11-06 22:59:35+00:00
795076730285391872,16251,5463,8853927,2016-11-06 01:33:58+00:00
794983741416415232,0,3385,8853927,2016-11-05 19:24:28+00:00
794926597468000259,10276,2316,8853927,2016-11-05 15:37:24+00:00
794355576146903043,0,10318,8853927,2016-11-04 01:48:22+00:00
794332329137291264,9619,2696,8853927,2016-11-04 00:15:59+00:00
794205286408003585,9251,3332,8853927,2016-11-03 15:51:10+00:00
793962221541933056,16879,4903,8853927,2016-11-02 23:45:19+00:00
793845145112371200,9250,1872,8853927,2016-11-02 16:00:06+00:00
793614319594401792,0,3147,8853927,2016-11-02 00:42:53+00:00
793601777308463104,8007,1628,8853927,2016-11-01 23:53:02+00:00
793500921481273345,10704,2379,8853927,2016-11-01 17:12:16+00:00
793286476301799424,24669,9198,8853927,2016-11-01 03:00:09+00:00
793271401113350145,8722,2402,8853927,2016-11-01 02:00:14+00:00
793256262322548741,20033,8370,8853927,2016-11-01 01:00:05+00:00
793241302385262592,10535,3304,8853927,2016-11-01 00:00:38+00:00
793226087023144960,9868,2897,8853927,2016-10-31 23:00:11+00:00
793210959003287553,8949,2807,8853927,2016-10-31 22:00:04+00:00
793195938047070209,15310,5647,8853927,2016-10-31 21:00:23+00:00
793180763617361921,6959,2009,8853927,2016-10-31 20:00:05+00:00
793165685325201412,9413,2798,8853927,2016-10-31 19:00:10+00:00
793150605191548928,6197,1709,8853927,2016-10-31 18:00:14+00:00
793135492858580992,6427,2506,8853927,2016-10-31 17:00:11+00:00
793120401413079041,12692,3935,8853927,2016-10-31 16:00:13+00:00
792913359805018113,14368,3999,8853927,2016-10-31 02:17:31+00:00
792883833364439040,11320,4288,8853927,2016-10-31 00:20:11+00:00
792773781206999040,7375,1685,8853927,2016-10-30 17:02:53+00:00
792394556390137856,13483,4311,8853927,2016-10-29 15:55:58+00:00
792050063153438720,7174,1804,8853927,2016-10-28 17:07:05+00:00
791821351946420224,0,21172,8853927,2016-10-28 01:58:16+00:00
791784077045166082,0,9605,8853927,2016-10-27 23:30:09+00:00
791780927877898241,0,3833,8853927,2016-10-27 23:17:38+00:00
791774931465953280,45264,22271,8853927,2016-10-27 22:53:48+00:00
791672322847637504,11784,3147,8853927,2016-10-27 16:06:04+00:00
791406955684368384,13166,4125,8853927,2016-10-26 22:31:36+00:00
791312159183634433,8809,2542,8853927,2016-10-26 16:14:55+00:00
791026214425268224,0,4107,8853927,2016-10-25 21:18:40+00:00
790987426131050500,9864,2141,8853927,2016-10-25 18:44:32+00:00
790946055508652032,16684,4713,8853927,2016-10-25 16:00:09+00:00
790723298204217344,0,2320,8853927,2016-10-25 01:14:59+00:00
790698755171364864,8246,1931,8853927,2016-10-24 23:37:28+00:00
790581949425475584,20708,7160,8853927,2016-10-24 15:53:19+00:00
790337589677002753,7843,1888,8853927,2016-10-23 23:42:19+00:00
790277117346975746,12590,3187,8853927,2016-10-23 19:42:02+00:00
790227638568808452,0,3576,8853927,2016-10-23 16:25:25+00:00
789986466051088384,9265,2320,8853927,2016-10-23 00:27:05+00:00
789960241177853952,0,4135,8853927,2016-10-22 22:42:52+00:00
789903600034189313,10375,4154,8853927,2016-10-22 18:57:48+00:00
789628658055020548,7519,1775,8853927,2016-10-22 00:45:17+00:00
789599242079838210,6782,1934,8853927,2016-10-21 22:48:24+00:00
789530877013393408,11750,3385,8853927,2016-10-21 18:16:44+00:00
789314372632018944,8681,2304,8853927,2016-10-21 03:56:25+00:00
789280767834746880,0,4942,8853927,2016-10-21 01:42:53+00:00
789268448748703744,9147,2620,8853927,2016-10-21 00:53:56+00:00
789137962068021249,9747,2799,8853927,2016-10-20 16:15:26+00:00
788908386943430656,27498,12515,8853927,2016-10-20 01:03:11+00:00
788765914992902144,27391,10318,8853927,2016-10-19 15:37:03+00:00
788552643979468800,0,7197,8853928,2016-10-19 01:29:35+00:00
788412144018661376,15587,5274,8853928,2016-10-18 16:11:17+00:00
788178268662984705,7247,2101,8853928,2016-10-18 00:41:57+00:00
788150585577050112,6141,1289,8853928,2016-10-17 22:51:57+00:00
788070120937619456,0,3438,8853928,2016-10-17 17:32:13+00:00
788039637453406209,6143,1319,8853928,2016-10-17 15:31:05+00:00
787810552592695296,8623,3059,8853928,2016-10-17 00:20:47+00:00
787717603741622272,10281,2782,8853928,2016-10-16 18:11:26+00:00
787397959788929025,10896,2853,8853928,2016-10-15 21:01:17+00:00
787322443945877504,7790,1747,8853928,2016-10-15 16:01:13+00:00
787111942498508800,0,6772,8853928,2016-10-15 02:04:45+00:00
786963064373534720,26676,7993,8853928,2016-10-14 16:13:10+00:00
786729988674449408,0,2428,8853928,2016-10-14 00:47:00+00:00
786709082849828864,18244,6132,8853928,2016-10-13 23:23:56+00:00
786664955043049472,10602,2555,8853928,2016-10-13 20:28:35+00:00
786595970293370880,9454,3129,8853928,2016-10-13 15:54:28+00:00
786363235746385920,10911,3505,8853928,2016-10-13 00:29:39+00:00
786286427768250368,7971,2843,8853928,2016-10-12 19:24:27+00:00
786233965241827333,15250,4731,8854674,2016-10-12 15:55:59+00:00
786051337297522688,1422,155,8853928,2016-10-12 03:50:17+00:00
786036967502913536,0,7011,8853928,2016-10-12 02:53:11+00:00
785927819176054784,11395,3191,8853928,2016-10-11 19:39:28+00:00
785872687017132033,6697,1813,8853928,2016-10-11 16:00:24+00:00
785639753186217984,7855,2246,8853928,2016-10-11 00:34:48+00:00
785533386513321988,9124,2000,8853928,2016-10-10 17:32:08+00:00
785515384317313025,6131,1262,8853928,2016-10-10 16:20:36+00:00
785264754247995392,7268,1626,8853928,2016-10-09 23:44:41+00:00
785170936622350336,12033,4835,8853928,2016-10-09 17:31:53+00:00
784826020293709826,10110,3250,8853928,2016-10-08 18:41:19+00:00
784517518371221505,8968,2536,8853928,2016-10-07 22:15:26+00:00
784431430411685888,5715,1271,8853928,2016-10-07 16:33:21+00:00
784183165795655680,20068,8033,8853928,2016-10-07 00:06:50+00:00
784057939640352768,29754,11109,8853928,2016-10-06 15:49:14+00:00
783839966405230592,30009,10779,8853928,2016-10-06 01:23:05+00:00
783821107061198850,7360,1974,8853928,2016-10-06 00:08:09+00:00
783695101801398276,10473,3208,8853928,2016-10-05 15:47:27+00:00
783466772167098368,8461,2241,8853928,2016-10-05 00:40:09+00:00
783391753726550016,16893,5469,8853928,2016-10-04 19:42:03+00:00
783347506784731136,0,5538,8853928,2016-10-04 16:46:14+00:00
783334639985389568,29147,11649,8853928,2016-10-04 15:55:06+00:00
783085703974514689,8154,2201,8853928,2016-10-03 23:25:55+00:00
782969140009107456,24093,7366,8853928,2016-10-03 15:42:44+00:00
782747134529531904,7460,1408,8853928,2016-10-03 01:00:34+00:00
782722598790725632,17258,5392,8853928,2016-10-02 23:23:04+00:00
782598640137187329,7784,1874,8853928,2016-10-02 15:10:30+00:00
782305867769217024,16612,5552,8853928,2016-10-01 19:47:08+00:00
782021823840026624,0,6191,8853928,2016-10-01 00:58:26+00:00
781955203444699136,11110,3366,8853928,2016-09-30 20:33:43+00:00
781661882474196992,10413,2712,8853928,2016-09-30 01:08:10+00:00
781655249211752448,3985,1130,8853928,2016-09-30 00:41:48+00:00
781524693396357120,20730,5556,8853928,2016-09-29 16:03:01+00:00
781308096455073793,7139,2553,8853928,2016-09-29 01:42:20+00:00
781251288990355457,8429,2078,8853928,2016-09-28 21:56:36+00:00
781163403222056960,9794,2746,8853928,2016-09-28 16:07:23+00:00
780931614150983680,21589,7293,8853928,2016-09-28 00:46:20+00:00
780858289093574656,7179,2004,8853928,2016-09-27 19:54:58+00:00
780800785462489090,5475,1299,8853928,2016-09-27 16:06:28+00:00
780601303617732608,12087,3353,8853928,2016-09-27 02:53:48+00:00
780543529827336192,6290,1743,8853928,2016-09-26 23:04:13+00:00
780496263422808064,0,3675,8853928,2016-09-26 19:56:24+00:00
780476555013349377,0,112,8853928,2016-09-26 18:38:05+00:00
780459368902959104,5283,1078,8853928,2016-09-26 17:29:48+00:00
780192070812196864,8694,2235,8853928,2016-09-25 23:47:39+00:00
780092040432480260,0,2291,8853928,2016-09-25 17:10:10+00:00
780074436359819264,12149,4947,8853928,2016-09-25 16:00:13+00:00
779834332596887552,18847,7011,8853928,2016-09-25 00:06:08+00:00
779377524342161408,8782,3105,8853928,2016-09-23 17:50:56+00:00
779124354206535695,0,18216,8853928,2016-09-23 01:04:56+00:00
779056095788752897,14711,4528,8853928,2016-09-22 20:33:42+00:00
778990705243029504,19893,7170,8853928,2016-09-22 16:13:51+00:00
778774459159379968,0,9845,8853928,2016-09-22 01:54:34+00:00
778764940568104960,866,361,8853928,2016-09-22 01:16:45+00:00
778748913645780993,6868,1304,8853928,2016-09-22 00:13:04+00:00
778650543019483137,5753,1493,8853928,2016-09-21 17:42:10+00:00
778624900596654080,4633,1009,8853928,2016-09-21 16:00:17+00:00
778408200802557953,13579,4311,8853928,2016-09-21 01:39:11+00:00
778396591732486144,0,12178,8853928,2016-09-21 00:53:04+00:00
778383385161035776,5815,1100,8853928,2016-09-21 00:00:35+00:00
778286810187399168,10332,3275,8853928,2016-09-20 17:36:50+00:00
778039087836069888,8478,2634,8853928,2016-09-20 01:12:28+00:00
778027034220126208,6523,1604,8853928,2016-09-20 00:24:34+00:00
777953400541634568,0,3511,8853928,2016-09-19 19:31:59+00:00
777885040357281792,6327,1627,8853928,2016-09-19 15:00:20+00:00
777684233540206592,11192,2927,8853928,2016-09-19 01:42:24+00:00
777641927919427584,0,4211,8853928,2016-09-18 22:54:18+00:00
777621514455814149,8703,2496,8853928,2016-09-18 21:33:11+00:00
777189768882946048,14218,4288,8853928,2016-09-17 16:57:35+00:00
776819012571455488,0,13607,8853928,2016-09-16 16:24:19+00:00
776813020089548800,4861,1204,8853928,2016-09-16 16:00:31+00:00
776477788987613185,8788,2763,8853928,2016-09-15 17:48:25+00:00
776249906839351296,0,9079,8853928,2016-09-15 02:42:54+00:00
776218204058357768,29751,15772,8853928,2016-09-15 00:36:55+00:00
776201521193218049,9582,2509,8853928,2016-09-14 23:30:38+00:00
776113305656188928,11696,4340,8853928,2016-09-14 17:40:06+00:00
776088319444877312,1830,151,8853928,2016-09-14 16:00:49+00:00
775898661951791106,0,16439,8853928,2016-09-14 03:27:11+00:00
775842724423557120,11662,2640,8853928,2016-09-13 23:44:54+00:00
775733305207554048,13822,3974,8853928,2016-09-13 16:30:07+00:00
775729183532220416,12939,4579,8853928,2016-09-13 16:13:44+00:00
775364825476165632,7364,2949,8853928,2016-09-12 16:05:54+00:00
775350846108426240,10111,3889,8853928,2016-09-12 15:10:21+00:00
775085132600442880,15478,4706,8853928,2016-09-11 21:34:30+00:00
774757898236878852,8568,1782,8853928,2016-09-10 23:54:11+00:00
774639387460112384,6706,1722,8853928,2016-09-10 16:03:16+00:00
774314403806253056,21648,5495,8853928,2016-09-09 18:31:54+00:00
773985732834758656,10677,3833,8853928,2016-09-08 20:45:53+00:00
773922284943896577,6366,1743,8853928,2016-09-08 16:33:46+00:00
773704687002451968,6569,1617,8853928,2016-09-08 02:09:06+00:00
773670353721753600,5337,1307,8853928,2016-09-07 23:52:41+00:00
773547596996571136,21985,6112,8853928,2016-09-07 15:44:53+00:00
773336787167145985,0,5037,8853928,2016-09-07 01:47:12+00:00
773308824254029826,23178,7433,8853928,2016-09-06 23:56:05+00:00
773247561583001600,9409,3239,8853928,2016-09-06 19:52:39+00:00
773191612633579521,9930,4097,8853928,2016-09-06 16:10:20+00:00
772877495989305348,8514,3850,8853928,2016-09-05 19:22:09+00:00
772826264096874500,8006,2334,8853928,2016-09-05 15:58:34+00:00
772615324260794368,0,3360,8853928,2016-09-05 02:00:22+00:00
772581559778025472,6436,1692,8853928,2016-09-04 23:46:12+00:00
772193107915964416,6010,1382,8853928,2016-09-03 22:02:38+00:00
772152991789019136,3783,1124,8853928,2016-09-03 19:23:13+00:00
772117678702071809,3761,737,8853928,2016-09-03 17:02:54+00:00
772114945936949249,2716,466,8853928,2016-09-03 16:52:02+00:00
772102971039580160,3973,938,8853928,2016-09-03 16:04:27+00:00
771908950375665664,6533,1889,8853928,2016-09-03 03:13:29+00:00
771770456517009408,11933,3347,8853928,2016-09-02 18:03:10+00:00
771500966810099713,8211,2596,8853928,2016-09-02 00:12:18+00:00
771380798096281600,10407,5036,8853928,2016-09-01 16:14:48+00:00
771171053431250945,0,7398,8853928,2016-09-01 02:21:21+00:00
771136648247640064,9095,2902,8853928,2016-09-01 00:04:38+00:00
771102124360998913,6204,1429,8853928,2016-08-31 21:47:27+00:00
771014301343748096,6825,1643,8853928,2016-08-31 15:58:28+00:00
770787852854652928,4900,1193,8853928,2016-08-31 00:58:39+00:00
770772759874076672,5140,1408,8853928,2016-08-30 23:58:40+00:00
770655142660169732,7280,1757,8853928,2016-08-30 16:11:18+00:00
770414278348247044,6293,2088,8853928,2016-08-30 00:14:12+00:00
770293558247038976,6195,1459,8853928,2016-08-29 16:14:30+00:00
770093767776997377,0,3032,8853928,2016-08-29 03:00:36+00:00
770069151037685760,7545,2280,8853928,2016-08-29 01:22:47+00:00
769940425801170949,31091,9479,8853928,2016-08-28 16:51:16+00:00
769695466921623552,6374,1674,8853928,2016-08-28 00:37:54+00:00
769335591808995329,0,7670,8853928,2016-08-27 00:47:53+00:00
769212283578875904,5358,1705,8853928,2016-08-26 16:37:54+00:00
768970937022709760,14235,6456,8853928,2016-08-26 00:38:52+00:00
768909767477751808,0,2648,8853928,2016-08-25 20:35:48+00:00
768855141948723200,4163,879,8853928,2016-08-25 16:58:45+00:00
768609597686943744,4089,1192,8853928,2016-08-25 00:43:02+00:00
768596291618299904,5005,1274,8853928,2016-08-24 23:50:10+00:00
768554158521745409,0,5795,8853928,2016-08-24 21:02:45+00:00
768473857036525572,13532,3394,8853928,2016-08-24 15:43:39+00:00
768193404517830656,10792,3511,8853928,2016-08-23 21:09:14+00:00
767884188863397888,4715,1372,8853928,2016-08-23 00:40:31+00:00
767754930266464257,15886,5348,8853928,2016-08-22 16:06:54+00:00
767500508068192258,7456,2326,8853928,2016-08-21 23:15:55+00:00
767191397493538821,12229,3728,8853928,2016-08-21 02:47:37+00:00
767122157629476866,10112,2832,8853928,2016-08-20 22:12:29+00:00
766864461642756096,0,5581,8853928,2016-08-20 05:08:29+00:00
766793450729734144,5031,1344,8854674,2016-08-20 00:26:19+00:00
766714921925144576,2593,375,8853928,2016-08-19 19:14:16+00:00
766693177336135680,3984,787,8853928,2016-08-19 17:47:52+00:00
766423258543644672,5957,1567,8853928,2016-08-18 23:55:18+00:00
766313316352462849,6745,1874,8853928,2016-08-18 16:38:26+00:00
766078092750233600,0,2594,8853927,2016-08-18 01:03:45+00:00
766069199026450432,4193,846,8853927,2016-08-18 00:28:24+00:00
